TTS0464964_+	463973	463993	+	antisense
TTS0464989_-	463978	463998	-	primary
TTS0465204_-	464193	464213	-	primary
TTS0465320_+	464329	464349	+	primary
TTS0466865_-	465854	465874	-	primary
TTS0466971_+	465980	466000	+	primary
TTS0468814_-	467803	467823	-	primary
TTS0468957_-	467946	467966	-	secondary
TSS0470603_-	469592	469612	-	orphan
TTS0474010_-	472999	473019	-	internal
TTS0474153_-	473142	473162	-	primary
TTS0474235_+	473244	473264	+	primary
TTS0475699_-	474688	474708	-	antisense
TTS0475774_+	474783	474803	+	primary
TTS0477744_+	476753	476773	+	primary
TTS0480181_-	479170	479190	-	primary
TTS0480763_-	479752	479772	-	primary
TTS0480817_+	479826	479846	+	antisense
TTS0481111_+	480120	480140	+	primary
TTS0481150_-	480139	480159	-	primary
TTS0482405_+	481414	481434	+	internal
TTS0482417_+	481426	481446	+	internal
TTS0482681_-	481670	481690	-	antisense
TTS0483534_-	482523	482543	-	orphan
TTS0483872_-	482861	482881	-	orphan
TTS0484926_-	483915	483935	-	primary
TTS0484979_+	483988	484008	+	primary
TTS0486027_-	485016	485036	-	primary
TTS0486061_+	485070	485090	+	primary
TTS0486334_+	485343	485363	+	internal
TTS0489028_-	488017	488037	-	internal
TTS0489028_-	488017	488037	-	primary
TTS0490715_-	489704	489724	-	primary
TTS0490766_+	489775	489795	+	primary
TTS0491917_+	490926	490946	+	primary
TTS0492124_-	491113	491133	-	antisense
TTS0493364_-	492353	492373	-	antisense
TTS0493382_+	492391	492411	+	internal
TTS0493382_+	492391	492411	+	secondary
TTS0493529_+	492538	492558	+	primary
TTS0494792_+	493801	493821	+	internal
TTS0497172_+	496181	496201	+	primary
TTS0499207_-	498196	498216	-	antisense
TTS0499207_-	498196	498216	-	internal
TTS0499259_+	498268	498288	+	antisense
TTS0499259_+	498268	498288	+	primary
TTS0504890_+	503899	503919	+	antisense
TTS0505346_+	504355	504375	+	antisense
TTS0506143_+	505152	505172	+	antisense
TTS0506247_-	505236	505256	-	orphan
TTS0507583_-	506572	506592	-	primary
TTS0507685_+	506694	506714	+	primary
TTS0507780_+	506789	506809	+	internal
TTS0507946_-	506935	506955	-	antisense
TTS0508885_+	507894	507914	+	antisense
TTS0509346_+	508355	508375	+	antisense
TTS0509562_+	508571	508591	+	antisense
TTS0509989_-	508978	508998	-	internal
TTS0510053_+	509062	509082	+	antisense
TTS0510176_+	509185	509205	+	antisense
TTS0510176_+	509185	509205	+	antisense
TTS0510845_-	509834	509854	-	internal
TTS0510986_+	509995	510015	+	antisense
TTS0511079_+	510088	510108	+	antisense
TTS0511341_-	510330	510350	-	primary
TTS0511573_+	510582	510602	+	primary
TTS0511611_-	510600	510620	-	antisense
TTS0511611_-	510600	510620	-	secondary
TTS0511818_-	510807	510827	-	antisense
TTS0512203_+	511212	511232	+	antisense
TTS0512496_-	511485	511505	-	primary
TTS0512476_+	511485	511505	+	antisense
TTS0512476_+	511485	511505	+	secondary
TTS0512615_+	511624	511644	+	primary
TTS0513526_+	512535	512555	+	orphan
TTS0513657_+	512666	512686	+	antisense
TTS0514035_+	513044	513064	+	antisense
TTS0514230_-	513219	513239	-	internal
TTS0514381_-	513370	513390	-	internal
TTS0514381_-	513370	513390	-	primary
TTS0514739_+	513748	513768	+	antisense
TTS0515381_-	514370	514390	-	internal
TTS0516513_-	515502	515522	-	internal
TTS0516953_-	515942	515962	-	primary
TTS0519463_+	518472	518492	+	antisense
TTS0524065_-	523054	523074	-	internal
TTS0524083_-	523072	523092	-	internal
TTS0526714_+	525723	525743	+	antisense
TTS0526846_+	525855	525875	+	antisense
TTS0527046_-	526035	526055	-	primary
TTS0527129_-	526118	526138	-	antisense
TTS0527129_-	526118	526138	-	secondary
TTS0527180_+	526189	526209	+	primary
TTS0527702_+	526711	526731	+	primary
TTS0528371_+	527380	527400	+	primary
TTS0532537_-	531526	531546	-	primary
TTS0532626_-	531615	531635	-	antisense
TTS0532626_-	531615	531635	-	secondary
TTS0532611_+	531620	531640	+	primary
TTS0533539_-	532528	532548	-	antisense
TTS0533759_-	532748	532768	-	antisense
TTS0533809_+	532818	532838	+	internal
TTS0535376_-	534365	534385	-	primary
TTS0536773_-	535762	535782	-	primary
TTS0536935_+	535944	535964	+	primary
TTS0537877_-	536866	536886	-	antisense
TTS0537877_-	536866	536886	-	antisense
TTS0539656_+	538665	538685	+	internal
TTS0539810_-	538799	538819	-	antisense
TTS0546262_+	545271	545291	+	internal
TTS0546262_+	545271	545291	+	secondary
TTS0546311_+	545320	545340	+	internal
TTS0546311_+	545320	545340	+	secondary
TTS0546450_+	545459	545479	+	internal
TTS0546450_+	545459	545479	+	primary
TTS0546778_-	545767	545787	-	antisense
TTS0546829_+	545838	545858	+	internal
TTS0547176_-	546165	546185	-	antisense
TTS0547227_+	546236	546256	+	internal
TTS0547227_+	546236	546256	+	secondary
TTS0547508_+	546517	546537	+	primary
TTS0547811_+	546820	546840	+	primary
TTS0548935_-	547924	547944	-	antisense
TTS0549972_+	548981	549001	+	primary
TTS0551140_-	550129	550149	-	antisense
TTS0551179_+	550188	550208	+	primary
TTS0553148_+	552157	552177	+	primary
TTS0553687_-	552676	552696	-	antisense
TTS0554769_-	553758	553778	-	primary
TTS0554862_+	553871	553891	+	primary
TTS0555947_-	554936	554956	-	internal
TTS0557137_-	556126	556146	-	internal
TTS0558638_+	557647	557667	+	antisense
TTS0558764_-	557753	557773	-	primary
TTS0558816_+	557825	557845	+	antisense
TTS0558841_+	557850	557870	+	antisense
TTS0558867_-	557856	557876	-	secondary
TTS0558914_-	557903	557923	-	internal
TTS0558914_-	557903	557923	-	secondary
TTS0558965_+	557974	557994	+	antisense
TTS0559354_-	558343	558363	-	primary
TTS0559489_+	558498	558518	+	primary
TTS0559518_-	558507	558527	-	antisense
TTS0559518_-	558507	558527	-	secondary
TTS0560650_+	559659	559679	+	internal
TTS0560650_+	559659	559679	+	primary
TTS0561523_+	560532	560552	+	internal
TTS0564298_-	563287	563307	-	antisense
TTS0567879_-	566868	566888	-	primary
TTS0568003_-	566992	567012	-	internal
TTS0568003_-	566992	567012	-	secondary
TTS0568280_+	567289	567309	+	antisense
TTS0568531_-	567520	567540	-	primary
TTS0568714_+	567723	567743	+	primary
TTS0570714_-	569703	569723	-	internal
TTS0570738_-	569727	569747	-	primary
TTS0570999_-	569988	570008	-	antisense
TTS0570999_-	569988	570008	-	secondary
TTS0571029_+	570038	570058	+	primary
TTS0571717_-	570706	570726	-	antisense
TTS0572103_-	571092	571112	-	primary
TTS0572473_-	571462	571482	-	internal
TTS0575071_-	574060	574080	-	internal
TTS0575281_+	574290	574310	+	antisense
TTS0575418_-	574407	574427	-	primary
TTS0575662_-	574651	574671	-	internal
TTS0575662_-	574651	574671	-	secondary
TTS0576510_-	575499	575519	-	primary
TTS0577766_+	576775	576795	+	primary
TTS0578606_+	577615	577635	+	internal
TTS0579084_+	578093	578113	+	orphan
TTS0579315_+	578324	578344	+	primary
TTS0579442_-	578431	578451	-	antisense
TTS0580035_+	579044	579064	+	internal
TTS0580803_+	579812	579832	+	internal
TTS0580803_+	579812	579832	+	primary
TTS0581109_-	580098	580118	-	antisense
TTS0581161_+	580170	580190	+	internal
TTS0583524_-	582513	582533	-	primary
TTS0585444_-	584433	584453	-	primary
TTS0585601_+	584610	584630	+	secondary
TTS0585636_-	584625	584645	-	antisense
TTS0585673_+	584682	584702	+	primary
TTS0586520_-	585509	585529	-	internal
TTS0587215_-	586204	586224	-	primary
TTS0587339_-	586328	586348	-	secondary
TTS0587450_+	586459	586479	+	antisense
TTS0588010_-	586999	587019	-	internal
TTS0588065_+	587074	587094	+	antisense
TTS0588088_-	587077	587097	-	primary
TTS0588238_-	587227	587247	-	internal
TTS0588238_-	587227	587247	-	secondary
TTS0589959_-	588948	588968	-	primary
TTS0591096_+	590105	590125	+	antisense
TTS0591096_+	590105	590125	+	antisense
TTS0591136_-	590125	590145	-	internal
TTS0591136_-	590125	590145	-	primary
TTS0592286_-	591275	591295	-	primary
TTS0592425_+	591434	591454	+	primary
TTS0593223_+	592232	592252	+	primary
TTS0593593_+	592602	592622	+	internal
TTS0594169_-	593158	593178	-	antisense
TTS0594776_-	593765	593785	-	antisense
TTS0598142_+	597151	597171	+	antisense
TTS0598621_-	597610	597630	-	primary
TTS0599064_+	598073	598093	+	antisense
TTS0601062_+	600071	600091	+	primary
TTS0601296_+	600305	600325	+	internal
TTS0601296_+	600305	600325	+	primary
TTS0602382_-	601371	601391	-	internal
TTS0602586_-	601575	601595	-	primary
TTS0602760_-	601749	601769	-	internal
TTS0602760_-	601749	601769	-	secondary
TTS0605426_-	604415	604435	-	primary
TTS0605528_+	604537	604557	+	primary
TTS0608693_+	607702	607722	+	antisense
TTS0608693_+	607702	607722	+	primary
TTS0608894_-	607883	607903	-	antisense
TTS0608894_-	607883	607903	-	primary
TTS0609674_+	608683	608703	+	primary
TTS0611189_-	610178	610198	-	antisense
TTS0611307_-	610296	610316	-	antisense
TTS0611287_+	610296	610316	+	primary
TTS0614956_+	613965	613985	+	internal
TTS0617428_-	616417	616437	-	antisense
TTS0620610_-	619599	619619	-	primary
TTS0620762_+	619771	619791	+	primary
TTS0625172_-	624161	624181	-	primary
TTS0625250_+	624259	624279	+	primary
TTS0625886_-	624875	624895	-	antisense
TTS0629006_-	627995	628015	-	primary
TTS0631881_+	630890	630910	+	primary
TTS0632377_-	631366	631386	-	antisense
TTS0632393_-	631382	631402	-	antisense
TTS0632393_-	631382	631402	-	antisense
TTS0632574_-	631563	631583	-	antisense
TTS0637137_+	636146	636166	+	primary
TTS0637493_+	636502	636522	+	primary
TTS0638945_-	637934	637954	-	primary
TTS0639019_+	638028	638048	+	primary
TTS0641189_-	640178	640198	-	primary
TTS0641930_-	640919	640939	-	primary
TTS0643105_-	642094	642114	-	primary
TTS0643624_+	642633	642653	+	internal
TTS0643624_+	642633	642653	+	primary
TTS0643819_-	642808	642828	-	antisense
TTS0643821_-	642810	642830	-	antisense
TTS0643821_-	642810	642830	-	antisense
TTS0644533_-	643522	643542	-	antisense
TTS0644639_+	643648	643668	+	antisense
TTS0647574_-	646563	646583	-	antisense
TTS0650024_-	649013	649033	-	antisense
TTS0650067_+	649076	649096	+	primary
TTS0651118_-	650107	650127	-	antisense
TTS0653564_-	652553	652573	-	primary
TTS0653659_+	652668	652688	+	primary
TTS0653728_-	652717	652737	-	antisense
TTS0653728_-	652717	652737	-	secondary
TTS0653926_+	652935	652955	+	internal
TTS0655621_+	654630	654650	+	orphan
TTS0655859_-	654848	654868	-	internal
TTS0655909_-	654898	654918	-	primary
TTS0655962_-	654951	654971	-	internal
TTS0657747_+	656756	656776	+	antisense
TTS0657747_+	656756	656776	+	antisense
TTS0658156_-	657145	657165	-	internal
TTS0659785_+	658794	658814	+	antisense
TTS0659785_+	658794	658814	+	antisense
TTS0659832_-	658821	658841	-	primary
TTS0660171_-	659160	659180	-	primary
TTS0660252_+	659261	659281	+	primary
TTS0662327_-	661316	661336	-	antisense
TTS0664579_+	663588	663608	+	primary
TTS0665633_+	664642	664662	+	primary
TTS0666084_+	665093	665113	+	primary
TTS0666651_-	665640	665660	-	internal
TTS0666651_-	665640	665660	-	primary
TTS0667132_-	666120	666140	-	primary
TTS0667735_-	666724	666744	-	primary
TTS0668175_-	667164	667184	-	antisense
TTS0671937_-	670926	670946	-	antisense
TTS0671924_+	670933	670953	+	secondary
TTS0672036_+	671045	671065	+	primary
TTS0672584_-	671573	671593	-	antisense
TTS0672735_-	671724	671744	-	antisense
TTS0673002_+	672011	672031	+	internal
TTS0673141_+	672150	672170	+	internal
TTS0673694_+	672703	672723	+	internal
TTS0673847_+	672856	672876	+	internal
TTS0673847_+	672856	672876	+	secondary
TTS0674040_+	673049	673069	+	primary
TTS0674902_-	673891	673911	-	antisense
TTS0674955_+	673964	673984	+	primary
TTS0676045_+	675054	675074	+	primary
TTS0679123_+	678132	678152	+	antisense
TTS0679820_-	678809	678829	-	primary
TTS0679873_+	678882	678902	+	primary
TTS0680689_+	679698	679718	+	primary
TTS0681811_+	680820	680840	+	primary
TTS0682767_-	681756	681776	-	primary
TTS0682805_+	681814	681834	+	primary
TTS0685070_-	684059	684079	-	internal
TTS0686219_-	685208	685228	-	primary
TTS0686668_+	685677	685697	+	antisense
TTS0688463_-	687452	687472	-	primary
TTS0688513_+	687522	687542	+	primary
TTS0689433_+	688442	688462	+	internal
TTS0689433_+	688442	688462	+	primary
TTS0690518_-	689507	689527	-	primary
TTS0690558_+	689567	689587	+	antisense
TTS0691370_-	690359	690379	-	primary
TTS0691421_+	690430	690450	+	antisense
TTS0692604_-	691593	691613	-	internal
TTS0694935_-	693924	693944	-	primary
TTS0694940_+	693949	693969	+	antisense
TTS0694987_+	693996	694016	+	antisense
TTS0696621_+	695630	695650	+	antisense
TTS0696621_+	695630	695650	+	antisense
TTS0697536_-	696525	696545	-	internal
TTS0701407_-	700396	700416	-	primary
TTS0701515_-	700504	700524	-	secondary
TTS0701821_+	700830	700850	+	internal
TTS0704661_+	703670	703690	+	antisense
TTS0705265_-	704254	704274	-	primary
TTS0705316_+	704325	704345	+	primary
TTS0705339_-	704328	704348	-	antisense
TTS0705339_-	704328	704348	-	secondary
TTS0705918_-	704907	704927	-	antisense
TTS0706639_+	705648	705668	+	antisense
TTS0706639_+	705648	705668	+	secondary
TTS0706663_-	705652	705672	-	primary
TTS0706687_-	705676	705696	-	secondary
TTS0706737_+	705746	705766	+	primary
TTS0708029_-	707018	707038	-	antisense
TTS0708785_-	707774	707794	-	antisense
TTS0709707_-	708696	708716	-	antisense
TTS0709744_+	708753	708773	+	internal
TTS0711492_+	710501	710521	+	internal
TTS0711492_+	710501	710521	+	secondary
TTS0711696_+	710705	710725	+	primary
TTS0713140_-	712129	712149	-	primary
TTS0713175_+	712184	712204	+	antisense
TTS0713175_+	712184	712204	+	primary
TTS0713702_+	712711	712731	+	antisense
TTS0714939_-	713928	713948	-	primary
TTS0714987_+	713996	714016	+	antisense
TTS0715065_-	714054	714074	-	internal
TTS0715065_-	714054	714074	-	secondary
TTS0718265_-	717254	717274	-	antisense
TTS0718265_-	717254	717274	-	primary
TTS0719365_+	718374	718394	+	secondary
TTS0719487_+	718496	718516	+	primary
TTS0721116_-	720105	720125	-	internal
TTS0721432_+	720441	720461	+	antisense
TTS0721432_+	720441	720461	+	antisense
TTS0721788_-	720777	720797	-	antisense
TTS0721788_-	720777	720797	-	primary
TTS0721835_+	720844	720864	+	internal
TTS0722551_-	721540	721560	-	antisense
TTS0722551_-	721540	721560	-	primary
TTS0722588_+	721597	721617	+	primary
TTS0724321_-	723310	723330	-	primary
TTS0724688_-	723677	723697	-	internal
TTS0725523_-	724512	724532	-	primary
TTS0726452_+	725461	725481	+	internal
TTS0726452_+	725461	725481	+	primary
TTS0726724_+	725733	725753	+	internal
TTS0726724_+	725733	725753	+	secondary
TTS0726827_-	725816	725836	-	antisense
TTS0726864_+	725873	725893	+	secondary
TTS0726884_+	725893	725913	+	primary
TTS0727944_-	726933	726953	-	internal
TTS0727995_+	727004	727024	+	antisense
TTS0729851_+	728860	728880	+	primary
TTS0730065_-	729054	729074	-	antisense
TTS0731583_+	730592	730612	+	primary
TTS0733974_-	732963	732983	-	antisense
TTS0734385_-	733374	733394	-	antisense
TTS0734385_-	733374	733394	-	internal
TTS0735072_+	734081	734101	+	primary
TTS0737087_-	736076	736096	-	primary
TTS0737164_-	736153	736173	-	antisense
TTS0737164_-	736153	736173	-	secondary
TTS0737216_+	736225	736245	+	primary
TTS0737712_+	736721	736741	+	orphan
TTS0740539_-	739528	739548	-	primary
TTS0740716_-	739705	739725	-	antisense
TTS0740716_-	739705	739725	-	secondary
TTS0740717_+	739726	739746	+	primary
TTS0741327_+	740336	740356	+	primary
TTS0741776_-	740765	740785	-	antisense
TTS0741926_+	740935	740955	+	primary
TTS0742023_-	741012	741032	-	antisense
TTS0743217_-	742206	742226	-	antisense
TTS0743357_+	742255	742275	+	internal
TTS0743357_+	742255	742275	+	secondary
TTS0743394_+	742403	742423	+	primary
TTS0743792_-	742781	742801	-	internal
TTS0744610_-	743599	743619	-	antisense
TTS0744610_-	743599	743619	-	primary
TTS0744647_+	743656	743676	+	internal
TTS0745078_-	744067	744087	-	antisense
TTS0747821_-	746810	746830	-	internal
TTS0747821_-	746810	746830	-	primary
TTS0748066_-	747055	747075	-	internal
TTS0748066_-	747055	747075	-	secondary
TTS0748120_+	747129	747149	+	antisense
TTS0750130_-	749119	749139	-	primary
TTS0751085_+	750094	750114	+	antisense
TTS0751085_+	750094	750114	+	primary
TTS0751154_-	750143	750163	-	antisense
TTS0751154_-	750143	750163	-	primary
TTS0753038_+	752047	752067	+	primary
TTS0754176_-	753165	753185	-	antisense
TTS0754176_-	753165	753185	-	internal
TTS0755418_-	754407	754427	-	primary
TTS0755468_+	754477	754497	+	primary
TTS0755652_+	754661	754681	+	internal
TTS0757382_-	756371	756391	-	internal
TTS0757633_+	756642	756662	+	antisense
TTS0757633_+	756642	756662	+	antisense
TTS0757668_-	756657	756677	-	primary
TTS0758464_-	757453	757473	-	primary
TTS0758695_+	757704	757724	+	primary
TTS0759717_-	758706	758726	-	antisense
TTS0759769_+	758778	758798	+	primary
TTS0762325_+	761334	761354	+	primary
TTS0763855_+	762864	762884	+	internal
TTS0764149_+	763158	763178	+	primary
TTS0764363_-	763352	763372	-	antisense
TTS0765512_-	764501	764521	-	antisense
TTS0766157_-	765146	765166	-	antisense
TTS0768425_-	767414	767434	-	antisense
TTS0771769_-	770758	770778	-	primary
TTS0773528_+	772537	772557	+	internal
TTS0773528_+	772537	772557	+	primary
TTS0774123_+	773132	773152	+	internal
TTS0774844_+	773853	773873	+	primary
TTS0775938_+	774947	774967	+	internal
TTS0776474_+	775483	775503	+	primary
TTS0777008_+	776017	776037	+	internal
TTS0777522_+	776531	776551	+	internal
TTS0777522_+	776531	776551	+	primary
TTS0778359_+	777368	777388	+	primary
TTS0779314_+	778323	778343	+	internal
TTS0779314_+	778323	778343	+	primary
TTS0780393_+	779402	779422	+	primary
TTS0780428_-	779417	779437	-	antisense
TTS0784850_-	783839	783859	-	primary
TTS0784901_+	783910	783930	+	primary
TTS0786225_+	785234	785254	+	antisense
TTS0786225_+	785234	785254	+	antisense
TTS0786325_-	785314	785334	-	internal
TTS0786325_-	785314	785334	-	primary
TTS0786857_-	785846	785866	-	primary
TTS0786921_-	785910	785930	-	secondary
TTS0786908_+	785917	785937	+	antisense
TTS0787709_-	786698	786718	-	primary
TTS0787762_+	786771	786791	+	antisense
TTS0788975_-	787964	787984	-	antisense
TTS0788975_-	787964	787984	-	primary
TTS0788976_+	787985	788005	+	antisense
TTS0788976_+	787985	788005	+	primary
TTS0789922_-	788911	788931	-	internal
TTS0789922_-	788911	788931	-	primary
TTS0791138_+	790147	790167	+	antisense
TTS0791138_+	790147	790167	+	primary
TTS0795566_-	794555	794575	-	antisense
TTS0795601_-	794590	794610	-	antisense
TTS0795652_+	794661	794681	+	primary
TTS0796239_-	795228	795248	-	antisense
TTS0797705_-	796694	796714	-	internal
TTS0797705_-	796694	796714	-	primary
TTS0798460_+	797469	797489	+	primary
TTS0799602_+	798611	798631	+	primary
TTS0799924_-	798913	798933	-	antisense
TTS0799924_-	798913	798933	-	antisense
TTS0800906_+	799915	799935	+	primary
TTS0802980_-	801969	801989	-	antisense
TTS0802980_-	801969	801989	-	antisense
TTS0803207_-	802196	802216	-	antisense
TTS0803905_+	802914	802934	+	internal
TTS0805266_+	804275	804295	+	primary
TTS0807424_-	806413	806433	-	antisense
TTS0807424_-	806413	806433	-	primary
TTS0807475_+	806484	806504	+	antisense
TTS0807475_+	806484	806504	+	primary
TTS0809638_+	808647	808667	+	antisense
TTS0809638_+	808647	808667	+	antisense
TTS0810086_-	809075	809095	-	internal
TTS0811034_+	810043	810063	+	antisense
TTS0811266_-	810255	810275	-	primary
TTS0812603_+	811612	811632	+	primary
TTS0813517_-	812506	812526	-	antisense
TTS0816491_+	815500	815520	+	primary
TTS0816691_-	815680	815700	-	antisense
TTS0816691_-	815680	815700	-	antisense
TTS0818598_+	817607	817627	+	primary
TTS0822600_-	821589	821609	-	primary
TTS0823516_-	822505	822525	-	primary
TTS0823589_+	822598	822618	+	antisense
TTS0823589_+	822598	822618	+	primary
TTS0824724_+	823733	823753	+	antisense
TTS0824978_+	823987	824007	+	antisense
TTS0825162_+	824171	824191	+	antisense
TTS0825231_-	824220	824240	-	primary
TTS0826350_-	825339	825359	-	primary
TTS0827963_-	826952	826972	-	internal
TTS0828898_-	827887	827907	-	primary
TTS0830479_+	829488	829508	+	antisense
TTS0830479_+	829488	829508	+	secondary
TTS0830551_+	829560	829580	+	antisense
TTS0830551_+	829560	829580	+	primary
TTS0832424_-	831413	831433	-	antisense
TTS0832424_-	831413	831433	-	antisense
TTS0833466_+	832475	832495	+	orphan
TTS0836047_-	835036	835056	-	internal
TTS0837081_+	836090	836110	+	antisense
TTS0837262_-	836251	836271	-	primary
TTS0839906_-	838895	838915	-	primary
TTS0839959_+	838968	838988	+	secondary
TTS0840070_+	839079	839099	+	primary
TTS0840332_-	839321	839341	-	antisense
TTS0840384_+	839393	839413	+	internal
TTS0840384_+	839393	839413	+	secondary
TTS0840504_+	839513	839533	+	primary
TTS0842554_-	841543	841563	-	antisense
TTS0842605_+	841614	841634	+	internal
TTS0842605_+	841614	841634	+	primary
TTS0843086_-	842075	842095	-	antisense
TTS0843086_-	842075	842095	-	internal
TTS0844267_+	843276	843296	+	antisense
TTS0844267_+	843276	843296	+	antisense
TTS0844531_-	843520	843540	-	primary
TTS0845655_-	844644	844664	-	primary
TTS0845689_-	844678	844698	-	secondary
TTS0845725_+	844734	844754	+	antisense
TTS0845725_+	844734	844754	+	primary
TTS0846377_-	845366	845386	-	antisense
TTS0846430_+	845439	845459	+	primary
TTS0846714_-	845703	845723	-	antisense
TTS0846766_+	845775	845795	+	primary
TTS0847501_+	846510	846530	+	internal
TTS0849144_-	848133	848153	-	internal
TTS0851051_-	850040	850060	-	primary
TTS0851106_+	850115	850135	+	antisense
TTS0857160_-	856149	856169	-	primary
TTS0857184_-	856173	856193	-	antisense
TTS0857184_-	856173	856193	-	secondary
TTS0857210_+	856219	856239	+	antisense
TTS0857210_+	856219	856239	+	secondary
TTS0857234_+	856243	856263	+	primary
TTS0858550_+	857559	857579	+	primary
TTS0858755_-	857744	857764	-	antisense
TTS0859081_+	858090	858110	+	primary
TTS0859820_+	858829	858849	+	internal
TTS0859878_+	858887	858907	+	internal
TTS0859929_-	858918	858938	-	antisense
TTS0861063_-	860052	860072	-	primary
TTS0861161_+	860170	860190	+	antisense
TTS0862531_+	861540	861560	+	antisense
TTS0862556_-	861545	861565	-	primary
TTS0863824_+	862833	862853	+	antisense
TTS0864060_-	863049	863069	-	primary
TTS0864830_-	863819	863839	-	antisense
TTS0864830_-	863819	863839	-	primary
TTS0865269_+	864278	864298	+	internal
TTS0865269_+	864278	864298	+	secondary
TTS0865481_+	864490	864510	+	primary
TTS0865974_-	864963	864983	-	antisense
TTS0866516_+	865525	865545	+	primary
TTS0866536_+	865545	865565	+	internal
TTS0866991_-	865980	866000	-	antisense
TTS0868459_+	867468	867488	+	primary
TTS0873028_+	872037	872057	+	internal
TTS0873028_+	872037	872057	+	primary
TTS0874310_+	873319	873339	+	orphan
TTS0874995_+	874004	874024	+	primary
TTS0875824_+	874833	874853	+	antisense
TTS0875824_+	874833	874853	+	internal
TTS0876864_-	875853	875873	-	primary
TTS0876969_+	875978	875998	+	internal
TTS0877262_+	876271	876291	+	primary
TTS0877292_-	876281	876301	-	antisense
TTS0877292_-	876281	876301	-	antisense
TTS0878477_-	877466	877486	-	internal
TTS0878660_-	877649	877669	-	primary
TTS0878940_+	877949	877969	+	primary
TTS0880506_+	879515	879535	+	primary
TTS0881927_-	880916	880936	-	antisense
TTS0882674_+	881683	881703	+	internal
TTS0882942_+	881951	881971	+	internal
TTS0883277_-	882266	882286	-	antisense
TTS0883656_+	882665	882685	+	internal
TTS0884797_-	883786	883806	-	antisense
TTS0884832_-	883821	883841	-	antisense
TTS0884883_+	883892	883912	+	internal
TTS0884915_-	883904	883924	-	antisense
TTS0885027_+	884036	884056	+	internal
TTS0885101_-	884090	884110	-	antisense
TTS0885711_+	884720	884740	+	antisense
TTS0887188_+	886197	886217	+	primary
TTS0887269_+	886278	886298	+	primary
TTS0887335_-	886324	886344	-	antisense
TTS0887335_-	886324	886344	-	secondary
TTS0887510_-	886499	886519	-	antisense
TTS0887510_-	886499	886519	-	antisense
TTS0887922_+	886931	886951	+	primary
TTS0890890_-	889879	889899	-	orphan
TTS0890939_+	889948	889968	+	primary
TTS0891449_-	890438	890458	-	antisense
TTS0891449_-	890438	890458	-	antisense
TTS0891430_+	890439	890459	+	primary
TTS0891924_+	890933	890953	+	internal
TTS0894020_+	893029	893049	+	internal
TTS0896095_-	895084	895104	-	primary
TTS0896162_-	895151	895171	-	secondary
TTS0896214_+	895223	895243	+	primary
TTS0896624_+	895633	895653	+	primary
TTS0899081_+	898090	898110	+	antisense
TTS0899099_+	898108	898128	+	antisense
TTS0899333_-	898322	898342	-	internal
TTS0900003_-	898992	899012	-	primary
TTS0900134_+	899143	899163	+	primary
TTS0903585_+	902594	902614	+	antisense
TTS0903858_-	902847	902867	-	internal
TTS0904124_-	903113	903133	-	primary
TTS0904553_-	903542	903562	-	primary
TTS0904604_+	903613	903633	+	primary
TTS0904671_-	903660	903680	-	antisense
TTS0904671_-	903660	903680	-	secondary
TTS0905050_-	904039	904059	-	antisense
TTS0905050_-	904039	904059	-	antisense
TTS0905438_-	904427	904447	-	antisense
TTS0905504_-	904493	904513	-	antisense
TTS0908441_-	907430	907450	-	internal
TTS0908441_-	907430	907450	-	primary
TTS0909240_-	908229	908249	-	internal
TTS0909298_+	908307	908327	+	primary
TTS0911945_+	910954	910974	+	antisense
TTS0911945_+	910954	910974	+	internal
TTS0912956_-	911945	911965	-	internal
TTS0912956_-	911945	911965	-	primary
TTS0914195_-	913184	913204	-	primary
TTS0914281_+	913290	913310	+	primary
TTS0916516_-	915505	915525	-	antisense
TTS0916516_-	915505	915525	-	antisense
TTS0919127_-	918116	918136	-	primary
TTS0919238_+	918247	918267	+	primary
TTS0919263_-	918252	918272	-	antisense
TTS0919263_-	918252	918272	-	secondary
TTS0922675_+	921684	921704	+	internal
TTS0924772_-	923761	923781	-	primary
TTS0924823_+	923832	923852	+	secondary
TTS0924954_+	923963	923983	+	primary
TTS0925588_+	924597	924617	+	internal
TTS0928143_+	927152	927172	+	antisense
TTS0928143_+	927152	927172	+	antisense
TTS0928170_-	927159	927179	-	primary
TTS0929264_-	928253	928273	-	primary
TTS0929255_+	928264	928284	+	antisense
TTS0929316_+	928325	928345	+	antisense
TTS0929316_+	928325	928345	+	antisense
TTS0930529_-	929518	929538	-	internal
TTS0930529_-	929518	929538	-	primary
TTS0931047_+	930056	930076	+	antisense
TTS0931047_+	930056	930076	+	primary
TTS0931246_+	930255	930275	+	internal
TTS0931246_+	930255	930275	+	secondary
TTS0931531_+	930540	930560	+	primary
TTS0932396_-	931385	931405	-	primary
TTS0932431_-	931420	931440	-	primary
TTS0932450_+	931459	931479	+	primary
TTS0932492_+	931501	931521	+	internal
TTS0933012_-	932001	932021	-	antisense
TTS0933062_+	932071	932091	+	primary
TTS0933840_-	932829	932849	-	antisense
TTS0934299_-	933288	933308	-	internal
TTS0934390_-	933379	933399	-	primary
TTS0934502_+	933511	933531	+	primary
TTS0934967_+	933976	933996	+	internal
TTS0935306_-	934295	934315	-	antisense
TTS0935427_+	934436	934456	+	antisense
TTS0936871_-	935860	935880	-	primary
TTS0938759_-	937748	937768	-	primary
